,abordagem,size_page,precision_query,recall_query,f1-score_query,ndcg_query,precision_sinonimos,recall_sinonimos,f1-score_sinonimos,ndcg_sinonimos,precision_erros_digitacao,recall_erros_digitacao,f1-score_erros_digitacao,ndcg_erros_digitacao,precision_reordenados,recall_reordenados,f1-score_reordenados,ndcg_reordenados
58,lexico,20,0.45,0.8181818181818182,0.5806451612903226,0.9874221670698835,0.45,0.8181818181818182,0.5806451612903226,0.9874221670698835,0.45,0.8181818181818182,0.5806451612903226,0.9560281345482866,0.45,0.8181818181818182,0.5806451612903226,0.9874221670698835
59,semantico,20,0.4,0.7272727272727273,0.5161290322580645,0.9885165346796861,0.45,0.8181818181818182,0.5806451612903226,0.9942026850956462,0.4,0.7272727272727273,0.5161290322580645,0.9980685501473212,0.4,0.7272727272727273,0.5161290322580645,0.9964675584678003
60,lexico,20,0.05,0.25,0.08333333333333334,0.9825807120153178,0.0,0.0,0,0.48407709619276773,0.05,0.25,0.08333333333333334,0.7518249790411364,0.05,0.25,0.08333333333333334,0.9825807120153178
61,semantico,20,0.1,0.5,0.16666666666666669,0.9285040483869129,0.0,0.0,0,0.8501928508717532,0.05,0.25,0.08333333333333334,0.8826678352538516,0.1,0.5,0.16666666666666669,0.9387573363129127
62,lexico,20,0.35,1.0,0.5185185185185185,0.9835298484470731,0.05,0.14285714285714285,0.07407407407407408,1.0,0.3,0.8571428571428571,0.4444444444444444,0.8589871491182458,0.35,1.0,0.5185185185185185,0.9835298484470731
63,semantico,20,0.35,1.0,0.5185185185185185,0.8800946162318573,0.3,0.8571428571428571,0.4444444444444444,0.8330963552862438,0.25,0.7142857142857143,0.37037037037037035,0.8615640486014601,0.3,0.8571428571428571,0.4444444444444444,0.8792604076610682
64,lexico,20,0.25,0.8333333333333334,0.3846153846153846,0.8786728966361558,0.0,0.0,0,0,0.2,0.6666666666666666,0.30769230769230765,0.9128449372804319,0.25,0.8333333333333334,0.3846153846153846,0.8786728966361558
65,semantico,20,0.1,0.3333333333333333,0.15384615384615383,0.9422262228846993,0.0,0.0,0,0,0.15,0.5,0.23076923076923075,0.7376418756639765,0.1,0.3333333333333333,0.15384615384615383,0.946666830499164
66,lexico,20,0.05,0.25,0.08333333333333334,0.8216404046632316,0.05,0.25,0.08333333333333334,0.4306765580733931,0.05,0.25,0.08333333333333334,0.7672728368756915,0.05,0.25,0.08333333333333334,0.8216404046632316
67,semantico,20,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
68,lexico,20,0.2,0.8,0.32000000000000006,0.5460163194584186,0.0,0.0,0,0.27023815442731974,0.2,0.8,0.32000000000000006,0.7538946103835288,0.2,0.8,0.32000000000000006,0.5460163194584186
69,semantico,20,0.25,1.0,0.4,0.9813527256712369,0.05,0.2,0.08000000000000002,0.2789429456511298,0.1,0.4,0.16000000000000003,0.5539224589482165,0.25,1.0,0.4,0.9651474179207824
70,lexico,20,0.3,0.46153846153846156,0.3636363636363637,0.8159781715922257,0.25,0.38461538461538464,0.30303030303030304,0.851051999503364,0.1,0.15384615384615385,0.12121212121212123,0.7971951075214596,0.3,0.46153846153846156,0.3636363636363637,0.8159781715922257
71,semantico,20,0.35,0.5384615384615384,0.4242424242424242,0.9141785392605153,0.1,0.15384615384615385,0.12121212121212123,0.9690945337173088,0.15,0.23076923076923078,0.18181818181818185,0.740888809513887,0.35,0.5384615384615384,0.4242424242424242,0.8969600425214261
72,lexico,20,0.35,0.3888888888888889,0.36842105263157887,0.9321395508528459,0.35,0.3888888888888889,0.36842105263157887,0.8283679045485735,0.25,0.2777777777777778,0.2631578947368421,0.6543546879464123,0.35,0.3888888888888889,0.36842105263157887,0.9321395508528459
73,semantico,20,0.55,0.6111111111111112,0.5789473684210527,0.9579707073085784,0.55,0.6111111111111112,0.5789473684210527,0.9172262632421564,0.05,0.05555555555555555,0.052631578947368425,0.5806934445997253,0.65,0.7222222222222222,0.6842105263157895,0.9586619298236084
74,lexico,20,0.75,0.7894736842105263,0.7692307692307692,0.9711195640640956,0.45,0.47368421052631576,0.46153846153846156,0.9452951007687214,0.0,0.0,0,0,0.75,0.7894736842105263,0.7692307692307692,0.9711195640640956
75,semantico,20,0.65,0.6842105263157895,0.6666666666666667,0.9485196131096669,0.0,0.0,0,0,0.0,0.0,0,0,0.65,0.6842105263157895,0.6666666666666667,0.9676156416470708
76,lexico,20,0.35,1.0,0.5185185185185185,1.0,0.35,1.0,0.5185185185185185,1.0,0.35,1.0,0.5185185185185185,1.0,0.35,1.0,0.5185185185185185,1.0
77,semantico,20,0.35,1.0,0.5185185185185185,1.0,0.35,1.0,0.5185185185185185,1.0,0.35,1.0,0.5185185185185185,1.0,0.35,1.0,0.5185185185185185,1.0
78,lexico,20,0.45,0.9,0.6,0.9924745721366806,0.45,0.9,0.6,0.9811815976873431,0.4,0.8,0.5333333333333333,0.9946934653093877,0.45,0.9,0.6,0.9924745721366806
79,semantico,20,0.45,0.9,0.6,0.9072551137914184,0.4,0.8,0.5333333333333333,0.9315824969818259,0.3,0.6,0.4,0.6759701566264861,0.45,0.9,0.6,0.9072551137914184
80,lexico,20,0.25,0.5,0.3333333333333333,0.8972797112716491,0.3,0.6,0.4,0.9722261857874192,0.25,0.5,0.3333333333333333,0.8972797112716491,0.25,0.5,0.3333333333333333,0.8972797112716491
81,semantico,20,0.25,0.5,0.3333333333333333,0.9889639173419351,0.25,0.5,0.3333333333333333,0.9659292710766038,0.0,0.0,0,0.9627749006197401,0.35,0.7,0.4666666666666667,0.953383892357225
82,lexico,20,0.35,0.7777777777777778,0.48275862068965514,0.9381516699000751,0.3,0.6666666666666666,0.41379310344827586,0.8854993902744327,0.3,0.6666666666666666,0.41379310344827586,0.9488707467133017,0.35,0.7777777777777778,0.48275862068965514,0.9381516699000751
83,semantico,20,0.3,0.6666666666666666,0.41379310344827586,0.9343926429579678,0.25,0.5555555555555556,0.3448275862068966,0.7970397490097307,0.35,0.7777777777777778,0.48275862068965514,0.9069989392671549,0.3,0.6666666666666666,0.41379310344827586,0.9404074416410557
84,lexico,20,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0
85,semantico,20,0.5,1.0,0.6666666666666666,0.9833284104629831,0.0,0.0,0,0.8278954539184535,0.0,0.0,0,1.0,0.5,1.0,0.6666666666666666,0.9917529933431947
86,lexico,20,0.4,1.0,0.5714285714285715,0.9745341086041291,0.35,0.875,0.4999999999999999,0.819667957776758,0.4,1.0,0.5714285714285715,0.9894536194405368,0.4,1.0,0.5714285714285715,0.9745341086041291
87,semantico,20,0.1,0.25,0.14285714285714288,0.9336321717348534,0.05,0.125,0.07142857142857144,0.9041350455265671,0.1,0.25,0.14285714285714288,0.4230727996437539,0.1,0.25,0.14285714285714288,0.9316671639664097
88,lexico,20,0.5,0.4166666666666667,0.45454545454545453,0.9890306897406577,0.5,0.4166666666666667,0.45454545454545453,0.9909541348653159,0.5,0.4166666666666667,0.45454545454545453,0.9890306897406577,0.0,0.0,0,0
89,semantico,20,0.35,0.2916666666666667,0.31818181818181823,0.9478080117175176,0.05,0.041666666666666664,0.04545454545454545,0.6143205706793703,0.35,0.2916666666666667,0.31818181818181823,0.9494795604241757,0.0,0.0,0,0
90,lexico,20,0.2,0.09302325581395349,0.12698412698412698,0.8951455420660249,0.25,0.11627906976744186,0.15873015873015872,0.8776801805266548,0.0,0.0,0,0,0.0,0.0,0,0
91,semantico,20,0.15,0.06976744186046512,0.09523809523809525,0.7878918306931323,0.45,0.20930232558139536,0.28571428571428575,0.9146110433509709,0.0,0.0,0,0,0.0,0.0,0,0
92,lexico,20,0.1,0.4,0.16000000000000003,0.77490562893901,0.05,0.2,0.08000000000000002,0.8238561142554076,0.0,0.0,0,0,0.1,0.4,0.16000000000000003,0.77490562893901
93,semantico,20,0.1,0.4,0.16000000000000003,0.9422262228846993,0.1,0.4,0.16000000000000003,0.7009098264981601,0.1,0.4,0.16000000000000003,0.9422262228846993,0.1,0.4,0.16000000000000003,0.9422262228846993
94,lexico,20,0.2,1.0,0.33333333333333337,0.9788189218475678,0.2,1.0,0.33333333333333337,0.8520207840206372,0.2,1.0,0.33333333333333337,0.9793215410136717,0.2,1.0,0.33333333333333337,0.9788189218475678
95,semantico,20,0.2,1.0,0.33333333333333337,0.9899959618543028,0.1,0.5,0.16666666666666669,0.6934264036172708,0.2,1.0,0.33333333333333337,0.9550236580992474,0.2,1.0,0.33333333333333337,0.9830002130451333
96,lexico,20,0.15,0.5,0.23076923076923075,0.8418227911490627,0.15,0.5,0.23076923076923075,0.8037562521672977,0.1,0.3333333333333333,0.15384615384615383,0.8214143393444429,0.15,0.5,0.23076923076923075,0.8418227911490627
97,semantico,20,0.2,0.6666666666666666,0.30769230769230765,0.7637055566357128,0.2,0.6666666666666666,0.30769230769230765,0.8358454324582557,0.25,0.8333333333333334,0.3846153846153846,0.7302707704908336,0.25,0.8333333333333334,0.3846153846153846,0.7515726870571648
98,lexico,20,0.2,0.17391304347826086,0.18604651162790697,0.7726168930258345,0.0,0.0,0,0,0.2,0.17391304347826086,0.18604651162790697,0.7726168930258345,0.2,0.17391304347826086,0.18604651162790697,0.7726168930258345
99,semantico,20,0.2,0.17391304347826086,0.18604651162790697,0.82763023801728,0.0,0.0,0,0,0.25,0.21739130434782608,0.23255813953488372,0.8076049911224659,0.2,0.17391304347826086,0.18604651162790697,0.82763023801728
0,lexico,25,0.24,0.5,0.32432432432432434,0.89824426901219,0.24,0.5,0.32432432432432434,0.6047156010212016,0.24,0.5,0.32432432432432434,0.866593461885546,0.24,0.5,0.32432432432432434,0.89824426901219
1,semantico,25,0.2,0.4166666666666667,0.2702702702702703,0.8224463477484583,0.2,0.4166666666666667,0.2702702702702703,0.9407424263932197,0.2,0.4166666666666667,0.2702702702702703,0.8477749556469352,0.2,0.4166666666666667,0.2702702702702703,0.8059040358096151
2,lexico,25,0.28,0.5833333333333334,0.3783783783783784,0.817444220751693,0.0,0.0,0,0,0.12,0.25,0.16216216216216217,0.4856002205901318,0.28,0.5833333333333334,0.3783783783783784,0.817444220751693
3,semantico,25,0.32,0.6666666666666666,0.43243243243243246,0.9345441872932322,0.0,0.0,0,0,0.16,0.3333333333333333,0.21621621621621623,0.9248981490990762,0.36,0.75,0.48648648648648657,0.9214477897028991
4,lexico,25,0.56,0.6666666666666666,0.6086956521739131,0.9277157362189273,0.36,0.42857142857142855,0.391304347826087,0.9298250849861288,0.64,0.7619047619047619,0.6956521739130435,0.894584626967803,0.56,0.6666666666666666,0.6086956521739131,0.9277157362189273
5,semantico,25,0.36,0.42857142857142855,0.391304347826087,0.9671153457201423,0.2,0.23809523809523808,0.21739130434782608,0.652499665841867,0.44,0.5238095238095238,0.4782608695652174,0.9499689659470869,0.36,0.42857142857142855,0.391304347826087,0.9680560341123868
6,lexico,25,0.52,0.5909090909090909,0.5531914893617023,0.9047896941157371,0.52,0.5909090909090909,0.5531914893617023,0.8722603610286421,0.6,0.6818181818181818,0.6382978723404256,0.8629549347297678,0.52,0.5909090909090909,0.5531914893617023,0.9047896941157371
7,semantico,25,0.48,0.5454545454545454,0.5106382978723404,0.965129953652156,0.52,0.5909090909090909,0.5531914893617023,0.9848089654241788,0.6,0.6818181818181818,0.6382978723404256,0.907211314237424,0.52,0.5909090909090909,0.5531914893617023,0.9541592695449287
8,lexico,25,0.72,0.5625,0.631578947368421,0.9618773409614594,0.36,0.28125,0.3157894736842105,0.841999524773589,0.08,0.0625,0.07017543859649122,0.31278450507037164,0.72,0.5625,0.631578947368421,0.9618773409614594
9,semantico,25,0.56,0.4375,0.4912280701754386,0.9649108156057059,0.32,0.25,0.2807017543859649,0.983731333199147,0.52,0.40625,0.45614035087719296,0.9679379733979186,0.56,0.4375,0.4912280701754386,0.9648128575609125
10,lexico,25,0.04,0.02127659574468085,0.02777777777777778,0.776490329307792,0.08,0.0425531914893617,0.05555555555555556,0.8217173034809993,0.04,0.02127659574468085,0.02777777777777778,1.0,0.04,0.02127659574468085,0.02777777777777778,0.776490329307792
11,semantico,25,0.2,0.10638297872340426,0.13888888888888892,0.8125158725263353,0.28,0.14893617021276595,0.19444444444444445,0.6716396053445528,0.24,0.1276595744680851,0.16666666666666666,0.7860786677848854,0.4,0.2127659574468085,0.27777777777777785,0.8469602588565136
12,lexico,25,0.12,0.25,0.16216216216216217,0.9055343201752041,0.08,0.16666666666666666,0.10810810810810811,0.3254604649035663,0.08,0.16666666666666666,0.10810810810810811,0.5706417189553201,0.12,0.25,0.16216216216216217,0.9055343201752041
13,semantico,25,0.24,0.5,0.32432432432432434,0.905679359460853,0.0,0.0,0,0.37906661463529034,0.24,0.5,0.32432432432432434,0.8818516457592308,0.24,0.5,0.32432432432432434,0.8745073791851278
14,lexico,25,0.48,0.8571428571428571,0.6153846153846153,0.9793608069713683,0.24,0.42857142857142855,0.30769230769230765,0.5424552149397388,0.0,0.0,0,0,0.48,0.8571428571428571,0.6153846153846153,0.9793608069713683
15,semantico,25,0.52,0.9285714285714286,0.6666666666666666,0.8972677564223052,0.32,0.5714285714285714,0.41025641025641024,0.8747068045670627,0.12,0.21428571428571427,0.15384615384615383,0.6334317094700047,0.52,0.9285714285714286,0.6666666666666666,0.8993566213668885
16,lexico,25,0.24,0.23076923076923078,0.23529411764705882,0.7571492821893043,0.24,0.23076923076923078,0.23529411764705882,0.8101321533167554,0.24,0.23076923076923078,0.23529411764705882,0.6715327518557161,0.24,0.23076923076923078,0.23529411764705882,0.7571492821893043
17,semantico,25,0.36,0.34615384615384615,0.35294117647058826,0.8803873132857118,0.04,0.038461538461538464,0.0392156862745098,1.0,0.32,0.3076923076923077,0.3137254901960784,0.8838173724799354,0.36,0.34615384615384615,0.35294117647058826,0.8709919985701231
18,lexico,25,0.12,0.1875,0.14634146341463414,0.6727823618671778,0.0,0.0,0,0.9873036514182735,0.2,0.3125,0.24390243902439027,0.6907792419761097,0.12,0.1875,0.14634146341463414,0.6727823618671778
19,semantico,25,0.08,0.125,0.09756097560975609,0.7339149224990297,0.0,0.0,0,0.9958564045300905,0.0,0.0,0,0.9927625147590453,0.0,0.0,0,1.0
20,lexico,25,0.12,0.75,0.20689655172413793,0.9701080900705578,0.12,0.75,0.20689655172413793,0.9701080900705578,0.16,1.0,0.2758620689655173,0.9226453500160801,0.12,0.75,0.20689655172413793,0.9701080900705578
21,semantico,25,0.16,1.0,0.2758620689655173,0.9675602698265026,0.16,1.0,0.2758620689655173,0.9684965556191878,0.16,1.0,0.2758620689655173,0.9344547639169072,0.16,1.0,0.2758620689655173,0.955087504779559
22,lexico,25,0.24,1.0,0.3870967741935484,0.9422583804285913,0.2,0.8333333333333334,0.3225806451612903,0.9094774663957057,0.24,1.0,0.3870967741935484,0.9422583804285913,0.24,1.0,0.3870967741935484,0.9422583804285913
23,semantico,25,0.16,0.6666666666666666,0.25806451612903225,0.9748522156189452,0.0,0.0,0,0.33448016175447126,0.16,0.6666666666666666,0.25806451612903225,0.9529505320020539,0.16,0.6666666666666666,0.25806451612903225,0.9748522156189452
24,lexico,25,0.2,0.7142857142857143,0.3125,0.772141045004267,0.08,0.2857142857142857,0.125,0.8387881796776779,0.0,0.0,0,0,0.2,0.7142857142857143,0.3125,0.772141045004267
25,semantico,25,0.24,0.8571428571428571,0.375,0.8806959259533291,0.28,1.0,0.43750000000000006,0.7965163848258289,0.04,0.14285714285714285,0.0625,0.24465054211822604,0.24,0.8571428571428571,0.375,0.8795082485142821
26,lexico,25,0.28,1.0,0.43750000000000006,0.8631034859183891,0.24,0.8571428571428571,0.375,0.9312705478856433,0.28,1.0,0.43750000000000006,0.8631034859183891,0.28,1.0,0.43750000000000006,0.8631034859183891
27,semantico,25,0.24,0.8571428571428571,0.375,0.9632993210226293,0.0,0.0,0,0.7850258838992199,0.24,0.8571428571428571,0.375,0.9540447713993333,0.24,0.8571428571428571,0.375,0.9497130995396205
28,lexico,25,0.96,0.5106382978723404,0.6666666666666666,0.9963944661188955,0.4,0.2127659574468085,0.27777777777777785,0.6797260022193856,1.0,0.5319148936170213,0.6944444444444444,1.0,0.96,0.5106382978723404,0.6666666666666666,0.9963944661188955
29,semantico,25,1.0,0.5319148936170213,0.6944444444444444,1.0,0.0,0.0,0,0,1.0,0.5319148936170213,0.6944444444444444,1.0,1.0,0.5319148936170213,0.6944444444444444,1.0
30,lexico,25,0.12,0.75,0.20689655172413793,0.9890862835774268,0.04,0.25,0.06896551724137932,1.0,0.16,1.0,0.2758620689655173,0.8196551602757514,0.12,0.75,0.20689655172413793,0.9890862835774268
31,semantico,25,0.12,0.75,0.20689655172413793,0.9356247230533242,0.0,0.0,0,0,0.04,0.25,0.06896551724137932,1.0,0.12,0.75,0.20689655172413793,0.9356247230533242
32,lexico,25,0.16,1.0,0.2758620689655173,0.8130152871410813,0.0,0.0,0,0,0.0,0.0,0,0,0.16,1.0,0.2758620689655173,0.8130152871410813
33,semantico,25,0.12,0.75,0.20689655172413793,0.8562895049370107,0.0,0.0,0,0,0.12,0.75,0.20689655172413793,0.8392346574837602,0.12,0.75,0.20689655172413793,0.8405516465014371
34,lexico,25,0.16,0.8,0.26666666666666666,0.9787925382991532,0.2,1.0,0.33333333333333337,0.9758452299598429,0.16,0.8,0.26666666666666666,0.8661920948797848,0.16,0.8,0.26666666666666666,0.9787925382991532
35,semantico,25,0.16,0.8,0.26666666666666666,1.0,0.16,0.8,0.26666666666666666,0.664693348682781,0.16,0.8,0.26666666666666666,0.6929268442970002,0.16,0.8,0.26666666666666666,0.9962915331573441
36,lexico,25,0.08,0.2,0.11428571428571428,0.7761900468924814,0.12,0.3,0.17142857142857143,0.7541363239746837,0.0,0.0,0,0.9724801152039307,0.08,0.2,0.11428571428571428,0.7761900468924814
37,semantico,25,0.0,0.0,0,1.0,0.24,0.6,0.34285714285714286,0.8327294506522072,0.0,0.0,0,1.0,0.0,0.0,0,1.0
38,lexico,25,0.4,0.7692307692307693,0.5263157894736842,0.9902845171743431,0.0,0.0,0,0.3341792311619776,0.4,0.7692307692307693,0.5263157894736842,0.9902845171743431,0.4,0.7692307692307693,0.5263157894736842,0.9902845171743431
39,semantico,25,0.36,0.6923076923076923,0.47368421052631576,0.98970098186399,0.0,0.0,0,0,0.32,0.6153846153846154,0.4210526315789474,0.9977790425270571,0.32,0.6153846153846154,0.4210526315789474,1.0
40,lexico,25,0.08,0.18181818181818182,0.1111111111111111,0.9390078707685453,0.12,0.2727272727272727,0.16666666666666666,0.360691176496464,0.08,0.18181818181818182,0.1111111111111111,1.0,0.08,0.18181818181818182,0.1111111111111111,0.9390078707685453
41,semantico,25,0.08,0.18181818181818182,0.1111111111111111,0.7108624334118856,0.0,0.0,0,0,0.04,0.09090909090909091,0.05555555555555555,0.791723929537097,0.08,0.18181818181818182,0.1111111111111111,0.7333639941236119
42,lexico,25,0.4,0.9090909090909091,0.5555555555555556,0.9753674679659424,0.0,0.0,0,0,0.44,1.0,0.6111111111111112,0.9759605706358567,0.4,0.9090909090909091,0.5555555555555556,0.9753674679659424
43,semantico,25,0.4,0.9090909090909091,0.5555555555555556,0.9729800643831074,0.0,0.0,0,0,0.36,0.8181818181818182,0.5,0.9828517444595981,0.36,0.8181818181818182,0.5,0.9865066846003719
44,lexico,25,0.04,0.07692307692307693,0.052631578947368425,0.736113712324204,0.0,0.0,0,0.9213333486854629,0.04,0.07692307692307693,0.052631578947368425,0.47400110887979274,0.04,0.07692307692307693,0.052631578947368425,0.736113712324204
45,semantico,25,0.0,0.0,0,1.0,0.0,0.0,0,0,0.12,0.23076923076923078,0.15789473684210525,0.585165448281012,0.0,0.0,0,1.0
46,lexico,25,0.52,0.65,0.5777777777777778,0.9653709692188582,0.4,0.5,0.4444444444444445,0.8881029708774623,0.16,0.2,0.17777777777777778,0.6875766784002605,0.52,0.65,0.5777777777777778,0.9653709692188582
47,semantico,25,0.52,0.65,0.5777777777777778,0.9622897664495,0.36,0.45,0.39999999999999997,0.9470773321164107,0.4,0.5,0.4444444444444445,0.9365120355551318,0.52,0.65,0.5777777777777778,0.9607607706164305
48,lexico,25,0.0,0.0,0,0.9992566605170133,0.08,0.5,0.13793103448275865,1.0,0.0,0.0,0,0.9696887627330628,0.0,0.0,0,0.9992566605170133
49,semantico,25,0.0,0.0,0,1.0,0.0,0.0,0,0.995971156714769,0.0,0.0,0,0.9989201687273411,0.0,0.0,0,1.0
50,lexico,25,0.56,0.8235294117647058,0.6666666666666666,0.900503246164115,0.2,0.29411764705882354,0.2380952380952381,0.6899709984664938,0.56,0.8235294117647058,0.6666666666666666,0.900503246164115,0.56,0.8235294117647058,0.6666666666666666,0.900503246164115
51,semantico,25,0.68,1.0,0.8095238095238095,0.9485881360722901,0.0,0.0,0,0.44981147656649056,0.68,1.0,0.8095238095238095,0.9462544966564649,0.64,0.9411764705882353,0.7619047619047621,0.9434733897752119
52,lexico,25,0.36,0.75,0.48648648648648657,0.9360552564654419,0.28,0.5833333333333334,0.3783783783783784,0.7518678543214385,0.24,0.5,0.32432432432432434,0.7810362787035353,0.36,0.75,0.48648648648648657,0.9360552564654419
53,semantico,25,0.24,0.5,0.32432432432432434,0.9791374245794066,0.16,0.3333333333333333,0.21621621621621623,0.8557871178022658,0.24,0.5,0.32432432432432434,0.977873147424582,0.24,0.5,0.32432432432432434,0.9873065560003406
54,lexico,25,0.44,1.0,0.6111111111111112,1.0,0.44,1.0,0.6111111111111112,0.844685806091355,0.44,1.0,0.6111111111111112,1.0,0.44,1.0,0.6111111111111112,1.0
55,semantico,25,0.44,1.0,0.6111111111111112,1.0,0.44,1.0,0.6111111111111112,0.9974140498328703,0.44,1.0,0.6111111111111112,1.0,0.44,1.0,0.6111111111111112,1.0
56,lexico,25,1.0,0.6097560975609756,0.7575757575757575,1.0,0.0,0.0,0,0,1.0,0.6097560975609756,0.7575757575757575,1.0,1.0,0.6097560975609756,0.7575757575757575,1.0
57,semantico,25,1.0,0.6097560975609756,0.7575757575757575,1.0,0.0,0.0,0,0,1.0,0.6097560975609756,0.7575757575757575,1.0,1.0,0.6097560975609756,0.7575757575757575,1.0
58,lexico,25,0.36,0.8181818181818182,0.5,0.988247169871449,0.36,0.8181818181818182,0.5,0.988247169871449,0.36,0.8181818181818182,0.5,0.9589123287007519,0.36,0.8181818181818182,0.5,0.988247169871449
59,semantico,25,0.32,0.7272727272727273,0.4444444444444444,0.9892980303258226,0.36,0.8181818181818182,0.5,0.9945127894508436,0.32,0.7272727272727273,0.4444444444444444,0.9981999930183098,0.32,0.7272727272727273,0.4444444444444444,0.9967079552122189
60,lexico,25,0.04,0.25,0.06896551724137932,0.9804175925136519,0.0,0.0,0,0.5102002537214099,0.04,0.25,0.06896551724137932,0.7565056267972168,0.04,0.25,0.06896551724137932,0.9804175925136519
61,semantico,25,0.08,0.5,0.13793103448275865,0.9353532846028636,0.0,0.0,0,0.8532424203618041,0.04,0.25,0.06896551724137932,0.883375458498054,0.08,0.5,0.13793103448275865,0.9446243184373957
62,lexico,25,0.28,1.0,0.43750000000000006,0.9819671000530749,0.04,0.14285714285714285,0.0625,1.0,0.24,0.8571428571428571,0.375,0.8586070445375545,0.28,1.0,0.43750000000000006,0.9819671000530749
63,semantico,25,0.28,1.0,0.43750000000000006,0.8885888001325801,0.24,0.8571428571428571,0.375,0.8431915652805395,0.2,0.7142857142857143,0.3125,0.8699813208640793,0.28,1.0,0.43750000000000006,0.8777215652046221
64,lexico,25,0.2,0.8333333333333334,0.3225806451612903,0.8767272894279958,0.0,0.0,0,0,0.16,0.6666666666666666,0.25806451612903225,0.9128449372804319,0.2,0.8333333333333334,0.3225806451612903,0.8767272894279958
65,semantico,25,0.08,0.3333333333333333,0.12903225806451613,0.9477608893605273,0.0,0.0,0,0,0.12,0.5,0.1935483870967742,0.7376418756639765,0.08,0.3333333333333333,0.12903225806451613,0.9508585029629156
66,lexico,25,0.08,0.5,0.13793103448275865,0.7626398012467986,0.04,0.25,0.06896551724137932,0.4306765580733931,0.04,0.25,0.06896551724137932,0.7683046260827214,0.08,0.5,0.13793103448275865,0.7626398012467986
67,semantico,25,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0.9988887061110039,0.0,0.0,0,1.0
68,lexico,25,0.16,0.8,0.26666666666666666,0.5460163194584186,0.0,0.0,0,0.27023815442731974,0.16,0.8,0.26666666666666666,0.7538946103835288,0.16,0.8,0.26666666666666666,0.5460163194584186
69,semantico,25,0.2,1.0,0.33333333333333337,0.9813527256712369,0.04,0.2,0.06666666666666667,0.2789429456511298,0.08,0.4,0.13333333333333333,0.5539224589482165,0.2,1.0,0.33333333333333337,0.9651474179207824
70,lexico,25,0.24,0.46153846153846156,0.3157894736842105,0.823889596610992,0.28,0.5384615384615384,0.3684210526315789,0.8329177576491376,0.12,0.23076923076923078,0.15789473684210525,0.7665400976589871,0.24,0.46153846153846156,0.3157894736842105,0.823889596610992
71,semantico,25,0.32,0.6153846153846154,0.4210526315789474,0.9105861988224054,0.08,0.15384615384615385,0.10526315789473685,0.9690945337173088,0.16,0.3076923076923077,0.2105263157894737,0.7315960099441065,0.28,0.5384615384615384,0.3684210526315789,0.9042594674549895
72,lexico,25,0.4,0.5555555555555556,0.46511627906976744,0.9093415128779578,0.28,0.3888888888888889,0.32558139534883723,0.8283679045485735,0.2,0.2777777777777778,0.23255813953488372,0.6559077392376111,0.4,0.5555555555555556,0.46511627906976744,0.9093415128779578
73,semantico,25,0.56,0.7777777777777778,0.6511627906976745,0.949945736973913,0.48,0.6666666666666666,0.5581395348837209,0.9195790122509842,0.04,0.05555555555555555,0.046511627906976744,0.5806934445997253,0.6,0.8333333333333334,0.6976744186046512,0.9560939805337334
74,lexico,25,0.6,0.7894736842105263,0.6818181818181819,0.9714606494585559,0.36,0.47368421052631576,0.40909090909090906,0.9416687157104414,0.0,0.0,0,0,0.6,0.7894736842105263,0.6818181818181819,0.9714606494585559
75,semantico,25,0.6,0.7894736842105263,0.6818181818181819,0.9464077033173947,0.0,0.0,0,0,0.0,0.0,0,0,0.6,0.7894736842105263,0.6818181818181819,0.9632020393715413
76,lexico,25,0.28,1.0,0.43750000000000006,1.0,0.28,1.0,0.43750000000000006,1.0,0.28,1.0,0.43750000000000006,1.0,0.28,1.0,0.43750000000000006,1.0
77,semantico,25,0.28,1.0,0.43750000000000006,1.0,0.28,1.0,0.43750000000000006,1.0,0.28,1.0,0.43750000000000006,1.0,0.28,1.0,0.43750000000000006,1.0
78,lexico,25,0.36,0.9,0.5142857142857143,0.9924745721366806,0.36,0.9,0.5142857142857143,0.9811815976873431,0.32,0.8,0.45714285714285713,0.9946934653093877,0.36,0.9,0.5142857142857143,0.9924745721366806
79,semantico,25,0.36,0.9,0.5142857142857143,0.9133384185529051,0.36,0.9,0.5142857142857143,0.9213716951232266,0.28,0.7,0.4,0.6780044891096433,0.36,0.9,0.5142857142857143,0.9133384185529051
80,lexico,25,0.2,0.5,0.28571428571428575,0.9024913688423014,0.24,0.6,0.34285714285714286,0.9729125947629989,0.2,0.5,0.28571428571428575,0.9024913688423014,0.2,0.5,0.28571428571428575,0.9024913688423014
81,semantico,25,0.2,0.5,0.28571428571428575,0.9898225761622297,0.24,0.6,0.34285714285714286,0.9487055555253314,0.0,0.0,0,0.959984810694307,0.28,0.7,0.4,0.95668621105727
82,lexico,25,0.32,0.8888888888888888,0.47058823529411764,0.9319579634947657,0.24,0.6666666666666666,0.3529411764705882,0.8856428581348683,0.32,0.8888888888888888,0.47058823529411764,0.9287993591754344,0.32,0.8888888888888888,0.47058823529411764,0.9319579634947657
